Par,Vassom,År,Akvakultur,Jordbruk,Avløp,Industri,Bebygd,Bakgrunn,Menneskeskapt,Totalt
n,71,1995,0.0,16.139081757682106,5.0674974192784,0.0,0.0,172.2703133397884,21.206579176960506,193.4768925167489
n,71,1996,0.0,15.796209885480673,5.374491874765622,0.0,0.0,78.62160782139749,21.170701760246295,99.79230958164379
n,71,1997,0.0,15.796209885480673,3.839028099845627,0.0,0.0,137.3059573213654,19.6352379853263,156.94119530669172
n,71,1998,0.0,15.796209885480673,2.2547897800742853,0.0,0.0,117.15397572405082,18.050999665554958,135.20497538960578
n,71,1999,0.0,15.796209885480673,3.8764945993187663,0.0,0.0,149.885881635889,19.67270448479944,169.55858612068846
n,71,2000,0.0,15.796209885480673,3.521929379087288,0.0,0.0,172.22124802632473,19.31813926456796,191.5393872908927
n,71,2001,0.0,56.01859488946831,4.885986070751847,0.0,0.0,82.95780469110572,60.90458096022016,143.8623856513259
n,71,2002,0.0,56.01859488946831,3.442486485818372,0.0,0.0,113.88279987312978,59.46108137528668,173.34388124841647
n,71,2003,0.0,56.052967219724486,4.930208371451421,0.0,0.0,90.86264333099653,60.98317559117591,151.84581892217244
n,71,2004,0.0,56.09873262573972,4.930208371451421,0.0,0.0,107.10067339356684,61.02894099719114,168.12961439075798
n,71,2005,0.0,56.12163463904525,4.930208371451421,0.0,0.0,162.43304349345854,61.05184301049667,223.4848865039552
n,71,2006,0.0,56.1101643220946,4.930208371451421,0.0,0.0,104.1426499891728,61.04037269354602,165.1830226827188
n,71,2007,0.0,56.14453665235076,4.930208371451421,0.0,0.0,163.16787830428223,61.07474502380218,224.2426233280844
n,71,2008,0.0,56.167400045060496,4.930208371451421,0.0,0.0,142.93396511474353,61.09760841651192,204.03157353125545
n,71,2009,0.0,56.29334180794293,2.4097787769147896,0.0,0.0,126.30196984831825,58.70312058485772,185.00509043317598
n,71,2010,0.0,56.453578659889985,2.45193710935943,0.0,0.0,77.68322081510794,58.90551576924941,136.58873658435735
n,71,2011,0.0,56.64818784209321,2.4385019293688166,0.0,0.0,139.16579673034423,59.08668977146203,198.25248650180626
n,71,2012,0.0,55.98426117980793,2.4385019293688166,0.0,0.0,149.9325955545734,58.42276310917675,208.35535866375014
n,71,2013,0.0,43.18361149632833,2.2219486109,0.0,2.4746097926000004,111.67063993005337,47.88016989982833,159.5508098298817
n,71,2014,0.0,59.01963478096482,2.2266836277999995,0.0,3.2625613091,147.14534493016114,64.50887971786482,211.65422464802595
n,71,2015,0.0,60.19028308335258,2.2436216547999996,0.0,3.9228522355999997,175.51915918515473,66.35675697375258,241.87591615890733
n,71,2016,0.0,60.22111651971734,2.2473555420999998,0.0,3.5355926322,158.92234350741487,66.00406469401734,224.9264082014322
n,71,2017,0.0,53.04914985490725,2.1640900683999997,0.0,3.2170926389,144.47501475607407,58.43033256220725,202.90534731828131
n,71,2018,0.0,66.81353116321449,2.1410414657000003,0.0,3.5623609619,160.7672081818832,72.51693359081449,233.2841417726977
n,71,2019,0.0,42.114997192753606,2.1258642449,0.0,2.2965005832000003,103.83470200947477,46.53736202085361,150.37206403032837
n,71,2020,0.0,59.633946275302726,2.1440550263,0.0,3.6564888553,163.97181306306518,65.43449015690273,229.40630321996792
n,71,2021,0.0,44.46653454377398,2.1561659004,0.0,2.3836655851,107.80260674359567,49.00636602927398,156.80897277286965
n,71,2022,0.0,51.803205630991314,2.1592164694999996,0.0,3.1717187901000004,142.34644809184778,57.13414089059132,199.4805889824391
n,71,2023,0.0,42.345534568885505,2.1636271875,0.0,2.4760026886000004,111.50309833491545,46.9851644449855,158.48826277990094
n,72,1990,0.0,6.0777093888474925,8.225960346025621,0.0,0.0,400.30863287571765,14.303669734873115,414.61230261059075
n,72,1991,0.0,6.0777093888474925,8.225960346025621,0.0,0.0,255.61740341521372,14.303669734873115,269.92107315008684
n,72,1992,0.0,6.0777093888474925,8.225960346025621,0.0,0.0,333.6773405189798,14.303669734873115,347.9810102538529
n,72,1993,0.0,6.0777093888474925,9.27139690584438,0.0,0.0,313.14341245349874,15.349106294691872,328.4925187481906
n,72,1994,0.0,6.0777093888474925,7.94801079148319,0.0,0.0,300.1569768841827,14.025720180330683,314.1826970645134
n,72,1995,0.0,6.0777093888474925,9.087700141423605,0.0,0.0,367.5788743290594,15.165409530271099,382.7442838593305
n,72,1996,0.0,6.077548488246411,8.785790997503366,0.0,0.0,150.92278694073735,14.863339485749776,165.78612642648713
n,72,1997,0.0,6.077548488246411,8.330910200294614,0.0,0.0,229.78817571857238,14.408458688541025,244.1966344071134
n,72,1998,0.0,6.077548488246411,10.555930385396598,0.0,0.0,202.833391631923,16.633478873643007,219.46687050556602
n,72,1999,0.0,6.077548488246411,10.170679454945146,0.0,0.0,212.12487251285492,16.24822794319156,228.37310045604647
n,72,2000,0.0,6.077548488246411,10.867557205458024,0.0,0.0,259.0811859989728,16.945105693704434,276.0262916926772
n,72,2001,0.0,21.55300095101366,8.418149759337195,0.0,0.0,147.01457391242167,29.971150710350855,176.98572462277252
n,72,2002,0.0,21.55300095101366,6.358339184002997,0.0,0.0,192.3746359141488,27.91134013501666,220.28597604916547
n,72,2003,0.0,21.56622561093528,7.717316656772411,0.0,0.0,146.7754241608942,29.28354226770769,176.0589664286019
n,72,2004,0.0,21.583833725550004,8.67357377808936,0.0,0.0,150.94283031874448,30.257407503639364,181.20023782238385
n,72,2005,0.0,21.592645212441596,9.566348122818566,0.0,0.0,224.78986135898523,31.158993335260163,255.9488546942454
n,72,2006,0.0,21.588232039411576,9.136474899062996,0.0,0.0,152.93425638450657,30.724706938474572,183.65896332298115
n,72,2007,0.0,21.60145669933319,9.05806510272393,0.0,0.0,231.5850333598251,30.65952180205712,262.2445551618822
n,72,2008,0.0,21.61025332705633,8.966709101940191,0.0,0.0,217.97647789422436,30.576962428996524,248.55344032322088
n,72,2009,0.0,21.65870907537586,8.910459826418844,0.0,0.0,163.62787577801186,30.569168901794704,194.19704467980657
n,72,2010,0.0,21.7203597652801,8.733232989696047,0.0,0.0,130.0524718328612,30.45359275497615,160.50606458783733
n,72,2011,0.0,21.795235115105964,8.736926160247753,0.0,0.0,175.68803002207264,30.532161275353715,206.22019129742637
n,72,2012,0.0,21.539791150260502,8.734127429439038,0.0,0.0,198.86157345924428,30.27391857969954,229.13549203894382
n,72,2013,0.0,17.58546026884365,8.502638612995788,0.0,4.416211684319645,168.87387216473144,30.504310566159084,199.37818273089053
n,72,2014,0.0,26.079601791165928,8.50058891189579,0.0,6.1046003898789065,230.52606350242075,40.68479109294062,271.21085459536135
n,72,2015,0.0,21.160719860849888,8.494730527695788,0.0,6.207220765046203,233.53003893708834,35.862671153591876,269.3927100906802
n,72,2016,0.0,24.16021212331872,9.302510262695789,0.0,6.052492593325585,228.11674023220948,39.51521497934009,267.63195521154955
n,72,2017,0.0,19.241735130479817,8.515308976095788,0.0,5.178599977426502,195.94049308526277,32.93564408400211,228.8761371692649
n,72,2018,0.0,27.389337283322064,8.515308976095788,0.0,5.928202200826851,223.68054104010315,41.832848460244705,265.51338950034784
n,72,2019,0.0,17.645033313882497,8.515210468195788,0.0,4.078317941623558,155.7723923229958,30.238561723701842,186.01095404669766
n,72,2020,0.0,20.786496116380466,8.778262644097868,0.0,5.6138202783476,211.30335339955448,35.17857903882593,246.4819324383804
n,72,2021,0.0,15.900263525684117,8.78355134211482,0.0,3.313449358602873,127.77836663537776,27.99726422640181,155.77563086177958
n,72,2022,0.0,18.005500244707807,8.785215361268154,0.0,4.644810203893489,175.99290539850438,31.43552580986945,207.42843120837384
n,72,2023,0.0,17.781769513988866,8.780240317079878,0.0,4.4262510501866075,168.0048170385007,30.98826088125535,198.99307791975605
n,73,1990,0.0,6.7473464611013165,13.366942715385457,0.0,0.0,280.21727550626883,20.114289176486775,300.3315646827556
n,73,1991,0.0,6.7473464611013165,13.366942715385457,0.0,0.0,186.62910738957555,20.114289176486775,206.74339656606233
n,73,1992,0.0,6.7473464611013165,13.366942715385457,0.0,0.0,257.13176074778414,20.114289176486775,277.2460499242709
n,73,1993,0.0,6.7473464611013165,11.675980253720265,0.0,0.0,253.12543579595362,18.42332671482158,271.5487625107752
n,73,1994,0.0,6.7473464611013165,11.670956598159762,0.0,0.0,218.77679599263732,18.418303059261078,237.1950990518984
n,73,1995,0.0,6.7473464611013165,10.572785492633882,0.0,0.0,234.5453315330684,17.3201319537352,251.8654634868036
n,73,1996,0.0,6.718975080022482,10.885759234053198,0.0,0.0,108.04806638172282,17.60473431407568,125.6528006957985
n,73,1997,0.0,6.718975080022482,10.375355829106127,0.0,0.0,160.73870480049465,17.094330909128608,177.83303570962326
n,73,1998,0.0,6.718975080022482,12.071522797932001,0.0,0.0,144.7369814730274,18.790497877954483,163.5274793509819
n,73,1999,0.0,6.718975080022482,12.069131537885202,0.0,0.0,149.18416111482006,18.788106617907683,167.97226773272774
n,73,2000,0.0,6.718975080022482,10.78969488296304,0.0,0.0,178.0942166717981,17.508669962985522,195.60288663478363
n,73,2001,0.0,23.827712204949542,9.36561713714289,0.0,0.0,104.39232407112283,33.19332934209243,137.58565341321525
n,73,2002,0.0,23.827712204949542,2.772053138285363,0.0,0.0,132.9285593628047,26.599765343234903,159.5283247060396
n,73,2003,0.0,23.842332600101788,2.772053138285363,0.0,0.0,102.55627551023052,26.61438573838715,129.17066124861768
n,73,2004,0.0,23.861799081287643,2.772053138285363,0.0,0.0,123.33381441457996,26.633852219573004,149.96766663415298
n,73,2005,0.0,23.871540535585712,2.772053138285363,0.0,0.0,171.3532143570806,26.643593673871074,197.99680803095166
n,73,2006,0.0,23.866661594731536,2.7717949223895535,0.0,0.0,128.94635836285084,26.63845651712109,155.58481487997193
n,73,2007,0.0,23.881281989883785,2.7717949223895535,0.0,0.0,175.86132147030634,26.653076912273338,202.51439838257969
n,73,2008,0.0,23.89100701677156,2.7717949223895535,0.0,0.0,158.5350069267714,26.662801939161113,185.1978088659325
n,73,2009,0.0,23.944576801705804,2.7717949223895535,0.0,0.0,133.02052138362245,26.716371724095357,159.7368931077178
n,73,2010,0.0,24.01273412697172,2.7717949223895535,0.0,0.0,108.25766706134186,26.78452904936127,135.04219611070314
n,73,2011,0.0,24.09551184738989,8.331915543652313,0.0,0.0,145.64756601019215,32.4274273910422,178.07499340123434
n,73,2012,0.0,23.81310823720758,8.343128342863356,0.0,0.0,138.9216695112365,32.15623658007094,171.07790609130745
n,73,2013,0.0,20.59935166379321,8.506620889199999,0.0,3.5318156288,110.74206204014212,32.637788181793205,143.37985022193533
n,73,2014,0.0,25.97446789540155,8.4106978649,0.0,3.8474406591,120.51640134876732,38.23260641940155,158.74900776816887
n,73,2015,0.0,16.806388340871145,8.151590749499999,0.0,4.4497964110999995,137.12029910277576,29.407775501471143,166.5280746042469
n,73,2016,0.0,22.462740373043957,8.9496907495,0.0,4.096989091,127.27040893266073,35.509420213543955,162.7798291462047
n,73,2017,0.0,20.882554056038607,8.3374907495,0.0,4.588232185999999,141.4450333860712,33.808276991538605,175.2533103776098
n,73,2018,0.0,34.1863872028731,8.525161815699999,0.0,4.795244887700001,148.9440418196128,47.506793906273096,196.4508357258859
n,73,2019,0.0,23.264810094892848,8.536615138999998,0.0,3.7097118842,115.704387781341,35.51113711809285,151.21552489943383
n,73,2020,0.0,21.687589627422,8.552876160299999,0.0,4.8676893662000005,149.496654614585,35.108155153922,184.60480976850698
n,73,2021,0.0,20.692345841325363,8.489919976,0.0,2.6314176231,83.62432289785193,31.81368344042536,115.43800633827729
n,73,2022,0.0,23.345300369036536,8.4855229709,0.0,4.9185790716,151.0858366623325,36.749402411536536,187.83523907386905
n,73,2023,0.0,26.30251079223156,8.4662810611,0.0,5.6635348431,173.32748967284527,40.43232669643156,213.75981636927685
n,74,1990,0.0,1.2986637222588653,36.148912558228595,0.0,8.803390736037775,334.0958569382414,46.25096701652524,380.34682395476665
n,74,1991,0.0,1.2986637222588653,36.148912558228595,0.0,8.803390736037775,225.96717798109006,46.25096701652524,272.2181449976153
n,74,1992,0.0,1.2986637222588653,36.148912558228595,0.0,8.803390736037775,289.3136146698781,46.25096701652524,335.56458168640336
n,74,1993,0.0,1.2986637222588653,39.178103168477215,0.0,8.803390736037775,285.48796601246545,49.28015762677386,334.7681236392393
n,74,1994,0.0,1.2986637222588653,30.366886068086426,0.0,8.803390736037775,264.1972513907667,40.468940526383065,304.6661919171498
n,74,1995,0.0,1.2986637222588653,38.35975040106917,0.0,8.803390736037775,265.88684187799373,48.46180485936581,314.34864673735956
n,74,1996,0.0,1.2986639762700585,37.35398265604,0.0,8.803390736037775,123.69543355847104,47.456037368347836,171.1514709268189
n,74,1997,0.0,1.2986639762700585,36.87946658802721,0.0,8.803390736037775,169.52683694838848,46.98152130033505,216.50835824872354
n,74,1998,0.0,1.2986639762700585,31.92827067726284,0.0,8.803390736037775,160.12932044803313,42.03032538957068,202.15964583760382
n,74,1999,0.0,1.2986639762700585,31.177917776228814,0.0,8.803390736037775,168.4883397537034,41.27997248853665,209.76831224224006
n,74,2000,0.0,1.2986639762700585,26.192643294720554,0.0,8.803390736037775,181.11785364747777,36.29469800702839,217.41255165450616
n,74,2001,0.0,4.605492818317585,19.661403309238906,0.0,8.803390736037775,112.63335851976726,33.07028686359427,145.70364538336153
n,74,2002,0.0,4.605492818317585,22.139704629576602,0.0,8.803390736037775,151.16650564060015,35.54858818393196,186.71509382453212
n,74,2003,0.0,4.608318692841142,21.31219359494167,0.0,8.803390736037775,133.46707191493817,34.72390302382059,168.19097493875876
n,74,2004,0.0,4.612081233639364,21.18810560798584,0.0,8.803390736037775,151.89881605504877,34.60357757766298,186.50239363271174
n,74,2005,0.0,4.6139640916084295,7.276698547264139,0.0,8.803390736037775,202.18754393369173,20.694053374910343,222.88159730860207
n,74,2006,0.0,4.61302107505394,21.13910598623763,0.0,8.803390736037775,153.44954172529103,34.555517797329344,188.00505952262037
n,74,2007,0.0,4.615846949577497,8.080580229780534,0.0,8.803390736037775,216.87878417520983,21.499817915395806,238.37860209060563
n,74,2008,0.0,4.61772663240665,8.154006990481264,0.0,8.803390736037775,183.2803125308334,21.57512435892569,204.85543688975912
n,74,2009,0.0,4.628080763666562,20.816415350969404,0.0,8.803390736037775,202.16999296815513,34.247886850673744,236.41787981882888
n,74,2010,0.0,4.641254419170205,19.896558133787366,0.0,8.803390736037775,129.8055728966687,33.341203288995345,163.14677618566407
n,74,2011,0.0,4.657253949197403,8.484723481267329,0.0,8.803390736037775,173.94453670747455,21.945368166502504,195.88990487397706
n,74,2012,0.0,4.602670118933942,8.505501929334462,0.0,8.803390736037775,170.88474804202147,21.911562784306177,192.79631082632764
n,74,2013,0.0,3.9910393018208605,8.389871353665217,0.0,7.488398562291345,137.57977136026713,19.869309217777424,157.44908057804454
n,74,2014,0.0,5.096570810150529,8.300557509102944,0.0,8.763343324754166,160.21375092619908,22.160471644007636,182.3742225702067
n,74,2015,0.0,3.8210625974133317,20.213457509102945,0.0,9.34368725147964,170.28100803022696,33.37820735799592,203.6592153882229
n,74,2016,0.0,4.478385485671513,20.219957509102947,0.0,8.848469762001107,161.50249777785888,33.546812756775566,195.04931053463446
n,74,2017,0.0,3.938796564624888,20.213457509102945,0.0,8.744601146605183,159.50464039156827,32.896855220333016,192.40149561190128
n,74,2018,0.0,5.7684220518152545,21.014862382071808,0.0,9.390056719382331,171.08630827007013,36.17334115326939,207.2596494233395
n,74,2019,0.0,4.045704627142152,18.02526238207181,0.0,7.272281143743194,133.25721919387945,29.343248152957152,162.6004673468366
n,74,2020,0.0,4.371863202176595,19.350562382071804,0.0,10.05792925220633,182.5778552622363,33.78035483645473,216.35821009869105
n,74,2021,0.0,4.030277190038541,7.697462382071808,0.0,6.755393347396325,123.95460974914243,18.483132919506673,142.4377426686491
n,74,2022,0.0,4.894024769911567,16.957730866702942,0.0,11.369746850518132,205.87176085648383,33.22150248713264,239.09326334361646
n,74,2023,0.0,4.493610036029256,13.897130866702943,0.0,9.940692242258828,180.43905488086838,28.331433144991024,208.7704880258594
n,75,1990,0.0,14.014010363726417,6.259355988212138,0.0,0.0,275.04710276492773,20.273366351938556,295.32046911686626
n,75,1991,0.0,14.014010363726417,6.259355988212138,0.0,0.0,180.5892395426344,20.273366351938556,200.86260589457297
n,75,1992,0.0,14.014010363726417,6.259355988212138,0.0,0.0,222.9399217977879,20.273366351938556,243.21328814972645
n,75,1993,0.0,14.014010363726417,8.868974327550136,0.0,0.0,225.39363475747376,22.882984691276555,248.27661944875032
n,75,1994,0.0,14.014010363726417,4.542599923547641,0.0,0.0,200.43650672975875,18.556610287274058,218.9931170170328
n,75,1995,0.0,14.014010363726417,8.427203222962202,0.0,0.0,213.76551353542752,22.44121358668862,236.20672712211615
n,75,1996,0.0,14.00306355828603,6.308955530680315,0.0,0.0,113.67211862091911,20.312019088966345,133.98413770988546
n,75,1997,0.0,14.00306355828603,4.453482548452848,0.0,0.0,182.7284142672485,18.456546106738877,201.18496037398737
n,75,1998,0.0,14.00306355828603,6.150074907444517,0.0,0.0,169.27591469255094,20.153138465730546,189.42905315828148
n,75,1999,0.0,14.00306355828603,6.046535262380034,0.0,0.0,166.03440151007084,20.049598820666063,186.0840003307369
n,75,2000,0.0,14.00306355828603,5.85237884589376,0.0,0.0,185.28291537389077,19.85544240417979,205.13835777807057
n,75,2001,0.0,49.65950379047092,5.2778338643097795,0.0,0.0,110.4407397884648,54.9373376547807,165.3780774432455
n,75,2002,0.0,49.65950379047092,4.743060887585669,0.0,0.0,154.00794225246327,54.40256467805659,208.41050693051986
n,75,2003,0.0,49.689974259571606,5.323945189538983,0.0,0.0,132.34890711526404,55.01391944911059,187.36282656437464
n,75,2004,0.0,49.73054449090231,5.224084186989946,0.0,0.0,170.41979571597054,54.95462867789226,225.3744243938628
n,75,2005,0.0,49.75084672480872,3.9902935428674966,0.0,0.0,208.03702536706172,53.741140267676215,261.77816563473795
n,75,2006,0.0,49.74067848961445,5.013138304108996,0.0,0.0,156.91263059784828,54.75381679372345,211.66644739157172
n,75,2007,0.0,49.77114895871515,4.946297384639818,0.0,0.0,212.41860206436496,54.71744634335497,267.13604840771995
n,75,2008,0.0,49.791416956139436,4.946297384639818,0.0,0.0,180.18348421412975,54.737714340779256,234.921198554909
n,75,2009,0.0,49.903062124383645,4.811034507315239,0.0,0.0,198.57705563007954,54.71409663169889,253.29115226177842
n,75,2010,0.0,50.04510928876431,4.811034507315239,0.0,0.0,131.5137928119557,54.85614379607955,186.36993660803526
n,75,2011,0.0,50.217626922245636,4.811034507315239,0.0,0.0,181.2220915837518,55.02866142956088,236.25075301331267
n,75,2012,0.0,49.629067557852366,4.853097331892022,0.0,0.0,161.73476369153605,54.48216488974439,216.21692858128043
n,75,2013,0.0,39.631926369402024,4.7915073539,0.0,3.72134595118088,125.48529048259576,48.144779674482905,173.63007015707865
n,75,2014,0.0,52.564779923167684,4.643206651,0.0,4.771337091192938,160.355890923764,61.979323665360624,222.33521458912463
n,75,2015,0.0,42.94117434926074,4.658106651,0.0,4.825050236196442,160.93647526675446,52.42433123645718,213.36080650321162
n,75,2016,0.0,49.421003143133206,4.3354927482,0.0,4.93507065210092,165.10561516669287,58.69156654343412,223.797181710127
n,75,2017,0.0,46.94058176298039,4.169467968,0.0,5.035908574531871,167.98524172259317,56.145958305512266,224.13120002810544
n,75,2018,0.0,62.00776455713847,4.478764548163521,0.0,5.578121226364429,186.9274479620132,72.06465033166643,258.99209829367965
n,75,2019,0.0,44.86183924982163,5.12464376350067,0.0,4.277539726732171,143.52866067254644,54.26402274005447,197.79268341260092
n,75,2020,0.0,48.751729572281654,5.122243763500669,0.0,5.256645335032674,175.12348136448526,59.130618670815,234.25410003530027
n,75,2021,0.0,45.534756678315844,5.12754376350067,0.0,4.130879534634862,138.86844819293853,54.79317997645138,193.6616281693899
n,75,2022,0.0,46.48469661200925,5.130079681855051,0.0,4.89642961200547,163.33822343929867,56.51120590586977,219.84942934516846
n,75,2023,0.0,46.609327833310005,4.362364931285866,0.0,4.753664957987413,158.78618028037152,55.72535772258328,214.5115380029548
n,76,1990,0.0,32.56382555421101,15.736682842972838,0.0,0.0,259.38149953173354,48.30050839718385,307.6820079289174
n,76,1991,0.0,32.56382555421101,15.736682842972838,0.0,0.0,180.90922097827521,48.30050839718385,229.20972937545906
n,76,1992,0.0,32.56382555421101,15.736682842972838,0.0,0.0,208.39534464984416,48.30050839718385,256.695853047028
n,76,1993,0.0,32.56382555421101,18.715293649789484,0.0,0.0,185.8885132285818,51.279119204000494,237.16763243258228
n,76,1994,0.0,32.56382555421101,12.91664108745854,0.0,0.0,187.3691342015626,45.48046664166955,232.84960084323214
n,76,1995,0.0,32.56382555421101,16.906777345720226,0.0,0.0,210.77547926224597,49.47060289993124,260.24608216217723
n,76,1996,0.0,32.24993796456445,15.180145586725748,0.0,0.0,142.44182458374178,47.4300835512902,189.871908135032
n,76,1997,0.0,32.24993796456445,12.5956636769931,0.0,0.0,196.1687167307693,44.84560164155755,241.01431837232684
n,76,1998,0.0,32.24993796456445,15.848928597791442,0.0,0.0,152.29766037145234,48.098866562355894,200.39652693380822
n,76,1999,0.0,32.24993796456445,14.822052784515446,0.0,0.0,181.17569059026144,47.0719907490799,228.24768133934134
n,76,2000,0.0,32.24993796456445,13.49015257762443,0.0,0.0,198.65638924673206,45.74009054218888,244.39647978892094
n,76,2001,0.0,114.36896718547534,13.357923099043846,0.0,0.0,150.12538588034022,127.72689028451919,277.8522761648594
n,76,2002,0.0,114.36896718547534,12.843696709738003,0.0,0.0,192.38122648309215,127.21266389521334,319.5938903783055
n,76,2003,0.0,114.43914259631727,13.720857580360185,0.0,0.0,171.26749534322337,128.16000017667744,299.42749551990084
n,76,2004,0.0,114.53257839614616,13.37340708736332,0.0,0.0,167.4968996929543,127.90598548350948,295.40288517646377
n,76,2005,0.0,114.57933572044868,13.225068415769535,0.0,0.0,188.00847337464728,127.80440413621821,315.8128775108655
n,76,2006,0.0,114.55591763390932,13.404489461797182,0.0,0.0,197.59992273508672,127.9604070957065,325.5603298307932
n,76,2007,0.0,114.62609304475124,13.304121818692641,0.0,0.0,184.31111815294264,127.93021486344388,312.24133301638653
n,76,2008,0.0,114.6727715202776,13.304121818692641,0.0,0.0,169.9306564787738,127.97689333897024,297.90754981774404
n,76,2009,0.0,114.9298973795535,12.662453550493028,0.0,0.0,168.57300044478743,127.59235093004652,296.16535137483396
n,76,2010,0.0,115.2570409521189,12.640067331485639,0.0,0.0,143.14090452001682,127.89710828360454,271.03801280362137
n,76,2011,0.0,115.65435993552626,12.798636382787986,0.0,0.0,194.4089896694861,128.45299631831423,322.8619859878003
n,76,2012,0.0,114.29887062340963,12.866897051742942,0.0,0.0,148.58255589298844,127.16576767515257,275.748323568141
n,76,2013,0.0,94.91929471244079,12.8038080856,0.0,8.0949540938,152.1920396887252,115.81805689184078,268.01009658056597
n,76,2014,0.0,120.37201782621734,13.215508085600002,0.0,9.912304156300001,186.28109037792393,143.49983006811735,329.78092044604125
n,76,2015,0.0,81.28874906515847,8.2489080856,0.0,7.7148643462,144.0495033345936,97.25252149695847,241.30202483155205
n,76,2016,0.0,110.1266944332518,14.5840774911,0.0,9.634071187500002,180.24399589499305,134.34484311185182,314.58883900684486
n,76,2017,0.0,102.47498415060093,13.192276645500002,0.0,9.4091922539,175.4874349855859,125.07645305000094,300.56388803558684
n,76,2018,0.0,150.9183732412082,9.741131837200001,0.0,12.5490182434,234.8938759185895,173.2085233218082,408.1023992403977
n,76,2019,0.0,114.2851465647837,10.7469487467,0.0,9.9092575593,185.32786722282694,134.9413528707837,320.26922009361067
n,76,2020,0.0,107.45709051570843,14.201648746700002,0.0,9.9019323762,184.39589134199647,131.56067163860843,315.9565629806049
n,76,2021,0.0,114.69131651572118,16.0697487467,0.0,9.634471187499999,180.57298521373707,140.3955364499212,320.9685216636583
n,76,2022,0.0,106.95653324590184,11.4672487467,0.0,9.771506006,182.06073098121993,128.19528799860183,310.25601897982176
n,76,2023,0.0,112.5418385838376,12.5376363543,0.0,10.079979328,187.96872475903004,135.1594542661376,323.12817902516764
n,77,1990,0.0,50.35618507428573,50.39262118505189,0.0,0.0,392.65940404028794,100.74880625933761,493.4082102996256
n,77,1991,0.0,50.35618507428573,50.39262118505189,0.0,0.0,270.22955963855065,100.74880625933761,370.97836589788824
n,77,1992,0.0,50.35618507428573,50.39262118505189,0.0,0.0,323.56561906084244,100.74880625933761,424.31442532018
n,77,1993,0.0,50.35618507428573,53.239548259766856,0.0,0.0,276.65977327135033,103.5957333340526,380.25550660540296
n,77,1994,0.0,50.35618507428573,47.852518406375104,0.0,0.0,293.31178605424117,98.20870348066083,391.520489534902
n,77,1995,0.0,50.35618507428573,57.810727280086574,1.4075803489439855,0.0,305.60775460854194,109.57449270331628,415.1822473118582
n,77,1996,0.0,49.205252185386676,49.01756603523969,0.0,0.0,174.05055258118142,98.22281822062637,272.2733708018078
n,77,1997,0.0,49.205252185386676,46.95080625966341,0.0,0.0,250.23879513601042,96.15605844505009,346.3948535810605
n,77,1998,0.0,49.205252185386676,47.446922909411946,0.0,0.0,217.30317374699686,96.65217509479862,313.9553488417955
n,77,1999,0.0,49.205252185386676,43.805768409567065,0.0,0.0,256.1661023175185,93.01102059495375,349.1771229124722
n,77,2000,0.0,49.205252185386676,40.25037492048561,0.0,0.0,268.2308839316112,89.45562710587228,357.68651103748346
n,77,2001,0.0,174.49813015848167,32.28558956536858,0.0,0.0,173.2243260339174,206.78371972385025,380.00804575776766
n,77,2002,0.0,174.49813015848167,34.067015980811085,0.0,0.0,216.59002193768566,208.56514613929275,425.1551680769784
n,77,2003,0.0,174.60520009429007,34.7604867006355,1.4506593204775025,0.0,203.370945660337,210.8163461154031,414.18729177574005
n,77,2004,0.0,174.74775950320353,34.61159420061616,1.8333608815427,0.0,212.06447168216667,211.19271458536238,423.25718626752905
n,77,2005,0.0,174.81909935930955,19.795754948175045,1.230255280073462,0.0,267.98812925355276,195.84510958755806,463.8332388411108
n,77,2006,0.0,174.78336927960729,36.209614408250374,0.0,0.0,235.1513799537805,210.99298368785765,446.14436364163817
n,77,2007,0.0,174.89043921541563,35.48244231360096,0.3436299357208449,0.0,259.4580625052544,210.71651146473744,470.17457396999185
n,77,2008,0.0,174.961658768223,36.159162066062706,0.6131239669421488,0.0,236.1662872620922,211.73394480122786,447.90023206332006
n,77,2009,0.0,175.35396782515693,36.27248868955505,0.6541992653810836,0.0,214.08291198686325,212.28065578009307,426.3635677669563
n,77,2010,0.0,175.85310621130193,36.52347545875635,0.21439302112029388,0.0,177.18666027560164,212.59097469117856,389.77763496678017
n,77,2011,0.0,176.45931453325542,36.99316058215966,0.24745362718089992,0.0,268.9629941731139,213.699928742596,482.6629229157099
n,77,2012,0.0,174.39118052597195,36.87495588050483,0.25847382920110196,0.0,229.46845224287796,211.5246102356779,440.9930624785559
n,77,2013,0.0,154.4277111153354,35.14370922436626,0.195,23.480042420963226,211.48753987065254,213.24646276066488,424.7340026313174
n,77,2014,0.0,183.27571941781503,35.19840922436626,0.248,26.734143283851303,241.01603458731674,245.45627192603257,486.4723065133493
n,77,2015,0.0,157.86827147129375,36.451909224366254,0.404,27.089284927018934,240.9993274633242,221.81346562267893,462.8127930860031
n,77,2016,0.0,167.8283280393471,37.40789944536703,0.11,26.035356829074892,233.51061418217665,231.38158431378903,464.89219849596566
n,77,2017,0.0,152.87418954946878,37.38459944536702,0.095,24.846133243770453,222.11552852093632,215.19992223860626,437.3154507595426
n,77,2018,0.0,212.9823478412048,39.39323559241983,0.1,31.20761912677708,280.32245253021756,283.6832025604017,564.0056550906193
n,77,2019,0.0,153.4295934031142,38.8455006019412,0.2,23.14276450700239,208.21189089971404,215.61785851205778,423.8297494117718
