Par,Vassom,År,Akvakultur,Jordbruk,Avløp,Industri,Bebygd,Bakgrunn,Menneskeskapt,Totalt
c,2,2017,0.0,2663.0240129289705,2465.1937652727984,5001.3351844389645,1171.9399131723526,90960.79045352153,11301.492875813086,102262.28332933462
c,2,2018,0.0,2867.1974841837878,2268.2766925196715,4583.922714048497,1333.4216341204092,101749.6655325944,11052.818524872364,112802.48405746676
c,2,2019,0.0,2418.442051759592,2631.724231361067,4141.166589724834,1329.18097251884,101458.89193701463,10520.513845364332,111979.40578237896
c,2,2020,0.0,2556.2318981557655,2239.258628629794,4325.1854305302195,1517.7318867759006,114061.13208595419,10638.40784409168,124699.53993004587
c,2,2021,0.0,2502.846844001294,2011.8065694706966,4155.642428852429,1208.1693299221968,93369.79016854495,9878.465172246617,103248.25534079157
c,2,2022,0.0,3336.7272755800236,1915.8100421756558,4059.175810666071,1138.519215298885,88711.85450465584,10450.232343720636,99162.08684837648
c,2,2023,0.0,1723.1465661361992,2468.263856332436,3440.8495275937034,1592.3152301458615,119051.25097743749,9224.5751802082,128275.82615764569
c,3,2013,0.0,37.953155316121254,383.31115389538166,6.849399999999999,118.65040745069366,3453.267125190715,546.7641166621966,4000.0312418529115
c,3,2014,0.0,42.585585229110514,365.0121724596366,1.7641,197.09134323689844,5121.607155275047,606.4532009256455,5728.060356200693
c,3,2015,0.0,36.62878511868825,443.4287466058694,0.4531,190.86170638422345,4988.934655993707,671.3723381087812,5660.306994102488
c,3,2016,0.0,39.455372839995654,373.96929084066335,2.2977,117.30308554371412,3425.1148571626545,533.0254492243731,3958.1403063870275
c,3,2017,0.0,34.285111409181305,356.2910785782775,1.3271,121.94471211786623,3523.324360413121,513.848002105325,4037.1723625184463
c,3,2018,0.0,45.57297803951838,357.11822723031366,1.2374,127.26368661612551,3636.596941469929,531.1922918859575,4167.789233355887
c,3,2019,0.0,33.907091419667246,374.83490246908,1.8119,176.11462734819278,4676.315568816743,586.66852123694,5262.984090053683
c,3,2020,0.0,41.57348222362375,316.62304576446604,0.0,151.22342352625026,4146.70109995564,509.41995151434,4656.12105146998
c,3,2021,0.0,34.94109603527651,304.9285362881644,0.19,113.47933714284592,3343.2074448038384,453.53896946628686,3796.746414270125
c,3,2022,0.0,128.01563300330903,320.97171570014035,0.0007,80.94589040973307,2651.0371985324673,529.9339391131824,3180.97113764565
c,3,2023,0.0,12.85822914523104,351.7079828865577,0.0005,166.89872106349438,4479.569307679424,531.4654330952832,5011.034740774708
c,4,2013,0.0,115.65597225081363,151.9702,0.0,49.6403,1255.2270082639175,317.26647225081365,1572.4934805147311
c,4,2014,0.2026,115.09150564664282,165.7625,0.0,86.6197,1761.1174082639172,367.67630564664285,2128.79371391056
c,4,2015,0.3405,98.43303729860578,146.4141,0.0,86.879,1764.660208263917,332.06663729860577,2096.7268455625226
c,4,2016,0.1721,117.7024004846888,143.98430000000002,0.0,54.762,1325.4077082639174,316.6208004846888,1642.028508748606
c,4,2017,0.0577,98.7239724182738,156.99980000000002,0.0,62.004400000000004,1424.1939082639174,317.7858724182738,1741.9797806821912
c,4,2018,0.0,109.30167355025725,169.3416,0.0,65.0996,1466.6846082639172,343.7428735502573,1810.4274818141744
c,4,2019,0.0,72.92852318481003,143.1954,0.0,87.497,1773.3044082639174,303.62092318481007,2076.9253314487273
c,4,2020,0.0,79.91211689931399,125.9417,0.0,83.15960000000001,1713.6124082639174,289.013416899314,2002.6258251632314
c,4,2021,0.0,88.36176822867856,127.0954,0.0,60.9528,1410.1953082639175,276.40996822867857,1686.605276492596
c,4,2022,0.0,36.95544597694839,136.7447,0.0,44.5375,1185.1538082639172,218.2376459769484,1403.3914542408656
c,4,2023,0.0,16.799144485023156,166.86149999999998,0.0,92.22210000000001,1837.4707082639175,275.8827444850232,2113.3534527489405
c,5,2013,0.0,38.68972746241867,180.0386950151492,0.0,73.13518584250231,1064.3877657723863,291.86360832007017,1356.2513740924564
c,5,2014,0.0,35.25430791323092,197.8354363444162,0.0,110.02402634990347,1438.8833438867364,343.1137706075506,1781.997114494287
c,5,2015,0.0,29.92576484892833,163.49131513150238,0.0,117.66183374724444,1516.6364522328693,311.0789137276752,1827.7153659605444
c,5,2016,0.0,45.40209834922522,160.65479157045405,0.0,82.50266518155814,1159.3489030698547,288.5595551012374,1447.9084581710922
c,5,2017,0.0,38.603045298584895,169.25411804634277,0.0,75.99812276924682,1093.1774155875348,283.8552861141745,1377.0327017017094
c,5,2018,0.0,42.28106669641151,140.4559228115848,0.0,88.09801890325461,1216.1301282451288,270.8350084112509,1486.9651366563799
c,5,2019,0.0,33.107574419185646,182.61014200788475,0.0,134.56704703142645,1688.6745716957478,350.28476345849685,2038.9593351542446
c,5,2020,0.0,35.75953045292223,127.02556903268052,0.0,145.25312721528974,1797.3518198404513,308.0382267008925,2105.390046541344
c,5,2021,0.0,32.79731566408319,103.71495207671254,0.0,101.10869133227725,1348.287865618191,237.62095907307298,1585.908824691264
c,5,2022,0.0,30.566844551946424,79.84044014591251,0.0,63.752485535361274,969.0249664282182,174.1597702332202,1143.1847366614384
c,5,2023,0.0,23.36152457393272,150.08134383753298,0.0,134.33284070571165,1686.3628698250477,307.77570911717737,1994.1385789422252
c,6,2013,0.0,1.5973344103394853,561.0621979974741,0.0,259.39394965568357,1297.0281121654527,822.0534820634971,2119.08159422895
c,6,2014,0.0,0.4448399853163708,952.2328138019403,0.0,400.8457809246531,1987.3527934049862,1353.5234347119099,3340.876228116896
c,6,2015,0.0,0.6418144648039098,477.5921212795541,0.0,379.64235982619425,1883.283484500113,857.8762955705522,2741.159780070665
c,6,2016,0.0,0.701595131099763,424.8113944178999,0.0,262.0631921277204,1309.9165951207733,687.5761816767201,1997.4927767974934
c,6,2017,0.0,0.6118447523347005,401.71319689264243,0.0,271.0476015986028,1353.8337018752777,673.3726432435799,2027.2063451188576
c,6,2018,0.0,0.6079936143872824,386.8833634127236,0.0,278.1308579432637,1388.9804125250625,665.6222149703747,2054.6026274954374
c,6,2019,0.0,0.6505603237610529,533.8608161592333,0.0,390.7554281661134,1938.1002949987828,925.2668046491078,2863.3670996478904
c,6,2020,0.0,0.7819711801513285,604.9427657467569,0.0,464.2402439925239,2296.1068018419883,1069.964980919432,3366.0717827614203
c,6,2021,0.0,0.7485694020704625,338.0491855320595,0.0,340.28272297117036,1691.450842084551,679.0804779053003,2370.531319989851
c,6,2022,0.0,0.722951564384896,287.13902744014354,0.0,231.77614406507905,1162.426580792686,519.6381230696074,1682.0647038622935
c,6,2023,0.0,0.7331456209742878,566.3392148821437,0.0,442.17358127027467,2188.4925759140747,1009.2459417733926,3197.7385176874673
c,7,2013,0.0,2.6879349733652758,2.612262644166743,0.0,86.0082199764,1222.1309992321446,91.30841759393202,1313.4394168260767
c,7,2014,0.0,1.5435615873363697,2.6113767631667426,0.0,134.633738509,1894.8564293728537,138.7886768595031,2033.6451062323567
c,7,2015,0.0,0.9578550556480948,2.604976916810778,0.0,129.944574404,1829.9689413110543,133.50740637645887,1963.4763476875132
c,7,2016,0.0,1.6776496851282734,2.60503472095924,0.0,93.3205711075,1323.9530418800093,97.60325551358751,1421.5562973935969
c,7,2017,0.0,1.234048576134178,2.5904847110957725,0.0,87.31937335090001,1240.031902561933,91.14390663812996,1331.175809200063
c,7,2018,0.0,1.2513112129014379,2.594305462716252,0.0,92.4619930292,1311.2606936384843,96.3076097048177,1407.568303343302
c,7,2019,0.0,0.40891820982094834,5.337107378095773,0.0,132.3669613347,1862.7657328352857,138.11298692261673,2000.8787197579024
c,7,2020,0.0,1.486428334063016,3.353915091623756,0.0,173.7397287839,2435.540216600189,178.58007220958677,2614.120288809776
c,7,2021,0.0,2.0633112866904626,3.353915091623756,0.0,130.3587528011,1836.296338068932,135.7759791794142,1972.0723172483463
c,7,2022,0.0,1.1824581491369917,4.779296245875293,0.0,83.8989185125,1192.8615550044992,89.86067290751228,1282.7222279120115
c,7,2023,0.0,0.9608118930643824,13.777408587765793,0.0,149.0399363813,2093.887632200212,163.77815686213017,2257.6657890623424
c,8,2013,0.0,34.37840495544137,8.935929182605735,0.0,176.53562777936705,1422.5541362881536,219.84996191741413,1642.4040982055676
c,8,2014,0.0,32.56371963962585,8.919955410505736,0.0,276.2006173513627,2153.2354038173703,317.6842924014943,2470.9196962188644
c,8,2015,0.0,31.860670732221514,7.486421209635912,0.0,257.69889470428024,2017.7191315945963,297.04598664613764,2314.765118240734
c,8,2016,0.0,32.17243575630284,7.750814194615843,0.0,190.3718774513921,1524.910230003799,230.29512740231078,1755.2053574061097
c,8,2017,0.0,30.450351610675845,7.797983341012599,0.0,148.4242885386014,1216.743315975819,186.67262349028982,1403.415939466109
c,8,2018,0.0,30.74274718168019,7.391573048230653,0.0,162.34512184927897,1318.7941205897991,200.47944207918982,1519.273562668989
c,8,2019,0.0,29.062467426220984,5.530498599512888,0.0,270.20773156337384,2110.031829392218,304.8006975891077,2414.8325269813254
c,8,2020,0.0,30.026143557180802,4.7269250367473274,0.0,317.0213179735271,2453.217725853758,351.7743865674552,2804.9921124212133
c,8,2021,0.0,21.938346893081064,3.679570633691104,0.0,248.95365597597055,1953.5088126762337,274.5715735027427,2228.0803861789764
c,8,2022,0.0,21.487450611192237,3.7282589992416786,0.0,136.82866220482882,1131.0094586841997,162.04437181526274,1293.0538304994625
c,8,2023,0.0,13.111701677566835,9.69954824217763,0.0,320.6688585451163,2480.5111234221886,343.48010846486073,2823.9912318870493
c,9,2013,0.0,95.07843219497985,1431.8728505138763,56.62,82.3632732948922,903.2216259709362,1665.9345560037482,2569.1561819746844
c,9,2014,0.0,92.44497727762095,2062.221191651935,47.34,116.58847880462335,1214.954414087902,2318.5946477341795,3533.5490618220815
c,9,2015,0.0,99.05144091424313,2207.5527655461437,46.28,109.78966022986432,1153.025826354174,2462.6738666902515,3615.6996930444257
c,9,2016,0.0,108.55648563823569,1750.9419955894784,51.04,73.02816126718602,818.2330527782192,1983.5666424949002,2801.799695273119
c,9,2017,0.0,108.23101303352936,1773.0204281390934,48.7,89.1797010850604,965.4042333234386,2019.1311422576832,2984.535375581122
c,9,2018,0.0,103.5696585906495,1434.8453071159756,58.46,100.50466547543367,1068.6028504503513,1697.3796311820588,2765.98248163241
c,9,2019,0.0,89.26705046606158,1481.5645730296017,40.04,149.8487675492531,1518.1051128322829,1760.7203910449164,3278.8255038771995
c,9,2020,0.0,99.36534762363276,1784.268545003767,11.12,155.29008725582165,1567.777448071626,2050.0439798832213,3617.8214279548474
c,9,2021,0.0,95.46298449999013,1326.557995968426,7.86,112.5952690357426,1178.6554508105578,1542.4762495041587,2721.1317003147165
c,9,2022,0.0,74.95309540003758,1049.4700531230199,11.93,56.212298715283936,665.0105143880767,1192.5654472383414,1857.5759616264181
c,9,2023,0.0,56.35621109997312,1469.9273691088674,19.96,161.44091616945428,1623.5465741382188,1707.6844963782949,3331.2310705165137
c,10,2013,0.0,6.708801473102918,16.453044362989132,1425.0,16.499553434371578,577.7812907369407,1464.6613992704636,2042.4426900074043
c,10,2014,0.0,6.10380161595518,18.859044362989135,0.0,29.432494556319522,960.5223603671977,54.39534053526384,1014.9177009024615
c,10,2015,0.0,6.26993209422289,21.51178282942465,0.0,31.83422540398816,1031.698697626133,59.6159403276357,1091.3146379537686
c,10,2016,0.0,7.925155768483794,21.194103750045514,0.0,18.10368308081934,625.1810199560791,47.22294259934865,672.4039625554278
c,10,2017,0.0,9.51992823211446,29.548096440970056,0.0,18.95302846813264,650.3456021242649,58.02105314121715,708.3666552654821
c,10,2018,0.0,11.597197976654085,31.18765092075512,0.0,22.969784881994997,769.2675329233551,65.7546337794042,835.0221667027594
c,10,2019,0.0,9.476120751182716,36.08613818466598,0.0,28.592191350105118,935.6949906092672,74.1544502859538,1009.8494408952209
c,10,2020,0.0,7.853875463839867,12.595877054205474,0.0,23.797150684211047,793.8022171575955,44.24690320225639,838.0491203598518
c,10,2021,0.0,6.734536703603555,10.376008559379084,0.0,17.058299538733447,594.3989045118361,34.16884480171609,628.5677493135522
c,10,2022,0.0,4.764654734849312,14.039515120962026,0.0,10.848034916693685,410.534067655216,29.652204772505023,440.186272427721
c,10,2023,0.0,4.542261566446477,21.69372870482259,0.0,33.514213161943715,1081.3073432337105,59.75020343321278,1141.0575466669234
c,11,2013,0.0,261.220101405706,207.869966221,0.0,62.3029,1801.0784095038482,531.392967626706,2332.471377130554
c,11,2014,0.0,270.62308703020193,190.24474743609997,0.0,104.4778,2840.839197375425,565.3456344663019,3406.184831841727
c,11,2015,0.0,267.121478963151,213.4180018954,0.0,97.18910000000001,2661.089292238192,577.728580858551,3238.817873096743
c,11,2016,0.0,276.740095044885,220.2307018954,0.0,62.790800000000004,1813.8788480855715,559.761596940285,2373.6404450258565
c,11,2017,0.0,278.3213170542525,206.08343851749999,0.0,63.04560000000001,1820.1657831788373,547.4503555717525,2367.61613875059
c,11,2018,0.0,272.5765695042291,189.9295018954,0.0,67.2746,1924.3329620251195,529.7806713996291,2454.1136334247485
c,11,2019,0.0,250.83340676948941,179.2457385175,0.0,101.81989999999999,2774.7727088696633,531.8990452869893,3306.6717541566527
c,11,2020,0.0,250.27114486655694,145.6389929768,0.0,100.71119999999999,2748.0882003612815,496.62133784335697,3244.709538204638
c,11,2021,0.0,252.79556605333318,129.1822929768,0.0,87.4125,2420.2606168551292,469.39035903013314,2889.6509758852626
c,11,2022,0.0,231.7176309477968,120.1746929768,0.0,43.1325,1329.085705779492,395.0248239245968,1724.1105297040888
c,11,2023,0.0,255.5474390270557,127.5466305466,0.0,118.2145,3179.6636489616644,501.3085695736557,3680.9722185353203
c,12,2013,0.0,1468.8692899324878,831.584650691775,205.33050494827825,486.81355539688377,28851.29277088765,2992.598000969425,31843.890771857074
c,12,2014,0.0,1501.828341658291,921.9889986497315,273.0394,524.9115097110337,30972.727207799097,3221.7682500190567,34194.49545781815
c,12,2015,0.0,1495.366852107287,899.2713910984983,323.3182,488.9754081114922,28972.477102710207,3206.9318513172775,32179.408954027484
c,12,2016,0.0,1523.9755983986158,897.8507824094287,398.5071,393.9633447795149,23681.697852265002,3214.2968255875594,26895.994677852563
c,12,2017,0.0,1506.1247304088329,900.3022395428923,359.889,407.6727956313484,24445.164362663345,3173.988765583074,27619.15312824642
c,12,2018,0.0,1522.5854845234505,929.7248832450377,341.675,506.83928721095873,29969.68979380236,3300.8246549794476,33270.51444878181
c,12,2019,0.0,1448.2840440351665,944.6165215582037,330.2991,516.8377837673488,30525.047089208314,3240.037449360719,33765.08453856903
c,12,2020,0.0,1462.187117093692,712.0361871565963,325.9044,560.1914869229676,32937.427161639,3060.319191173256,35997.74635281226
c,12,2021,0.0,1474.4969330430652,642.7489898446446,341.379,454.7273552597501,27063.987452547124,2913.3522781474594,29977.339730694584
c,12,2022,0.0,1492.483619435891,640.7090094128841,329.7958711388947,327.31409539330735,19970.680127824548,2790.302595380977,22760.982723205525
c,12,2023,0.0,1374.068079344922,855.7647933252764,267.319145816997,675.3886859390659,39350.78427722779,3172.540704426261,42523.32498165405
c,13,2013,0.0,216.20186706948496,943.5190174423428,13.476,152.03678185778043,2100.384060946693,1325.2336663696083,3425.617727316301
c,13,2014,0.0,241.1156941975192,921.0647458116953,11.7995,203.3865300556089,2642.452811643743,1377.3664700648233,4019.8192817085665
c,13,2015,0.0,231.8151840080825,972.26137821635,13.0465,177.52782365940845,2369.7001912425508,1394.650885883841,3764.351077126392
c,13,2016,0.0,248.13408754145038,937.0422848807251,7.0272,118.872561784261,1750.7814000330927,1311.0761342064366,3061.8575342395293
c,13,2017,0.0,253.0835035364876,562.2391604746305,11.0449,113.83872282753306,1697.2657672374744,940.2062868386511,2637.4720540761255
c,13,2018,0.0,261.82455410092246,480.5083183572733,9.815,133.8630187487168,1908.548617430339,886.0108912069127,2794.5595086372514
c,13,2019,0.0,248.70763553453412,480.0365638382815,13.154,175.3238410872506,2346.323946116688,917.2220404600662,3263.5459865767543
c,13,2020,0.0,237.52818215717596,358.3956187242725,15.902,179.18509532077454,2386.487752625398,791.010896202223,3177.498648827621
c,13,2021,0.0,233.2187445933457,339.3709379602059,9.13,149.41114907066287,2072.3863651569377,731.1308316242145,2803.517196781152
c,13,2022,0.0,225.5896099192476,431.99184386473405,9.486,79.89075159460226,1339.3994822987918,746.958205378584,2086.357687677376
c,13,2023,0.0,197.79642223596557,431.435142402669,9.5855,187.5149935985331,2474.485826300456,826.3320582371678,3300.817884537624
c,14,2013,0.0,589.2095375004931,200.62756487779998,0.0,244.19008202620006,4181.213565178902,1034.027184404493,5215.240749583395
c,14,2014,0.0,515.0869129045338,211.4884761782,0.0,370.1936442736,5517.750608945902,1096.769033356334,6614.519642302236
c,14,2015,0.0,495.3132963487795,192.982389859,0.0,310.54987505220004,4885.0507041789015,998.8455612599795,5883.896265438881
c,14,2016,0.0,548.178776025172,192.98506748440002,0.0,186.20946412680001,3566.4306831931017,927.3733076363721,4493.803990829474
c,14,2017,0.0,558.7203424150432,162.39959719580003,0.0,205.80813326979998,3774.426732291702,926.9280728806432,4701.354805172346
c,14,2018,0.0,596.6662424689882,167.7004632352,0.0,248.0621987346,4222.284391111301,1012.4289044387882,5234.713295550089
c,14,2019,0.0,546.1481728762416,164.3859575756,0.0,322.7139130088,5014.265924973702,1033.2480434606414,6047.513968434343
c,14,2020,0.0,558.8450675825557,130.4422966274,0.0,263.9533625396,4390.881632607102,953.2407267495556,5344.122359356657
c,14,2021,0.0,517.7401626914502,115.75501479539999,0.0,240.6041064474,4142.894160512902,874.0992839342503,5016.993444447153
c,14,2022,0.0,473.05145004447047,124.48698027,0.0,149.8721218392,3180.685869641302,747.4105521536704,3928.0964217949722
c,14,2023,0.0,365.4060228870776,158.8370759328,0.0,309.1248679568,4869.598076266502,833.3679667766776,5702.9660430431795
c,15,2013,0.0,666.7338934902219,806.9122057369154,32.61,381.1360866267424,20774.10624787146,1887.3921858538795,22661.498433725337
c,15,2014,0.0,677.1935985648017,739.3082196215779,40.0,449.5142048505149,24221.90811625716,1906.0160230368947,26127.924139294053
c,15,2015,0.0,650.8522028606792,706.9574469637157,38.76,394.2626811589725,21438.401095715322,1790.8323309833675,23229.23342669869
c,15,2016,0.0,683.5938207245157,653.1137258461483,46.72,298.6093827660805,16616.50175585421,1682.0369293367444,18298.538685190953
c,15,2017,0.0,684.450372416656,649.9056665710227,15.134,300.8158252692351,16726.065844070763,1650.305864256914,18376.37170832768
c,15,2018,0.0,719.8506183727218,617.2410173313363,24.9,362.70469952687773,19847.13106712557,1724.6963352309358,21571.827402356506
c,15,2019,0.0,658.1475718623685,604.7735792928074,27.58,372.2703287721604,20328.940310745613,1662.7714799273363,21991.711790672947
c,15,2020,0.0,648.9270204284717,710.4296209747289,40.0,446.72068957990683,24078.88284885447,1846.0773309831075,25924.96017983758
c,15,2021,0.0,682.2701135500871,594.3033383386748,49.2,353.95359486943795,19406.063633439353,1679.7270467582,21085.79068019755
c,15,2022,0.0,760.380862774218,586.5602377747998,53.9,269.43059447285117,15146.243562162912,1670.2716950218692,16816.51525718478
c,15,2023,0.0,553.9653635248197,671.4615194924318,31.527,469.579439716754,25234.650470182998,1726.5333227340054,26961.183792917003
c,16,2013,0.0,828.941902257544,521.2813869150041,37.646,393.58742218515954,18508.0804665902,1781.4567113577075,20289.537177947906
c,16,2014,0.0,831.7321723699137,562.6146634917388,45.337,487.4539814523682,22736.54619710707,1927.1378173140206,24663.68401442109
c,16,2015,0.0,812.6245107479917,606.6973463154137,66.179,454.6102278292034,21260.63536072769,1940.1110848926087,23200.746445620298
c,16,2016,0.0,816.1413685040045,633.0108473595071,63.157,381.2409105072698,17948.972165402378,1893.5501263707813,19842.52229177316
c,16,2017,0.0,808.9006849960156,632.1508909177265,56.954,377.8700769102804,17796.69450253962,1875.8756528240224,19672.570155363643
c,16,2018,0.0,793.2555782080494,465.0580109484157,78.33,412.1766767939666,19341.23300422596,1748.8202659504318,21090.05327017639
c,16,2019,0.0,756.7522359637379,509.04682458715035,63.751,376.993548529075,17755.7244996796,1706.5436090799633,19462.268108759563
c,16,2020,0.0,791.2657005947168,467.7792670685956,79.974,574.2425396649186,26654.213249052107,1913.261507328231,28567.47475638034
c,16,2021,0.0,774.935900763748,450.9885856119474,73.273,422.0015985727301,19788.177578470913,1721.1990849484253,21509.376663419338
c,16,2022,0.0,945.7443022769096,444.6151360596845,94.002,334.5004401328931,15841.20375090998,1818.8618784694872,17660.065629379467
c,16,2023,0.0,736.6511377575978,550.8050178528267,94.954,494.1562224636048,23042.05016132794,1876.5663780740292,24918.61653940197
c,17,2013,0.0,77.44911577903386,127.1104325902308,45.6725872,82.12345822484038,4667.189919987474,332.35559379410506,4999.545513781579
c,17,2014,0.0,77.57586625223156,113.93864973054312,85.636101,126.40889762897109,7132.367772429714,403.5595146117458,7535.92728704146
c,17,2015,0.0,77.47849217812615,74.76786473011212,85.636101,97.61107414277052,5530.312414332352,335.4935320510088,5865.805946383361
c,17,2016,0.0,76.0701617081934,65.66186057400266,53.9409004,70.17369906859943,4002.7374156674773,265.8466217507955,4268.584037418273
c,17,2017,0.0,77.38469988327367,70.57478368875945,109.96856556,89.74224153242635,5091.243756529698,347.6702906644595,5438.914047194157
c,17,2018,0.0,77.06490031676293,57.523844848020076,144.8923456,83.17417285100625,4725.915385758735,362.65526361578924,5088.570649374525
c,17,2019,0.0,77.80007660200816,67.49341422368582,67.7214224,102.98373077418131,5829.175385823545,315.9986439998753,6145.174029823421
c,17,2020,0.0,75.903087063368,53.72082487036411,89.3765284,93.12876302734024,5280.0648443123955,312.12920336107237,5592.194047673468
c,17,2021,0.0,76.0525858776956,53.99905068408545,99.0228938,67.7212206756231,3865.562265859759,296.79575103740416,4162.358016897163
c,17,2022,0.0,76.57634220383514,53.59598014756506,88.96311274,65.06521522387878,3717.604737745728,284.200650315279,4001.805388061007
c,17,2023,0.0,74.428280783286,68.62641393924191,51.578525199999994,112.59901543907081,6363.640520987885,307.2322353615987,6670.872756349484
c,18,2013,0.0,131.22075771243559,61.68958663424248,0.0,88.55862131459511,7089.997478108546,281.46896566127316,7371.466443769819
c,18,2014,0.0,133.3761648134124,64.51024437593371,0.0,138.14457481997061,10967.269047420916,336.03098400931674,11303.300031430232
c,18,2015,0.0,133.86272643759293,74.04091878457047,0.0,97.14685035907,7762.537140637947,305.0504955812334,8067.58763621918
c,18,2016,0.0,133.7036800155721,61.16894610264106,0.0,74.47100837023926,5989.564030242764,269.34363448845244,6258.907664731216
c,18,2017,0.0,132.77051525192178,76.5730281077109,0.0,91.68395279473688,7333.814620571474,301.0274961543696,7634.842116725844
c,18,2018,3.013,131.0312437498295,72.64288683890786,0.0,79.9346715475716,6415.939088789567,286.621802136309,6702.560890925876
c,18,2019,0.0,129.34887874238404,73.42335846746249,0.0,113.17351083245701,9014.396287092368,315.94574804230353,9330.342035134672
c,18,2020,0.0,128.5225195667969,63.27571193555702,0.0,101.96209865204177,8138.488500680925,293.76033015439566,8432.24883083532
c,18,2021,0.0,129.26701739419138,61.94369153162819,0.0,72.99607772730835,5874.43393952681,264.2067866531279,6138.640726179938
c,18,2022,0.0,128.98963376725467,68.76511840120219,0.0,80.39234514186833,6452.158222066909,278.1470973103252,6730.305319377234
c,18,2023,0.0,131.48064323676013,95.46714363468155,0.0,101.137721074203,8074.524736106459,328.0855079456447,8402.610244052104
c,19,2013,0.0,238.17791465836547,388.1279480611689,151.4,218.46359910189648,12706.269991916424,996.1694618214308,13702.439453737856
c,19,2014,0.0,236.30073709212925,409.856324806689,106.4,334.8442230560836,19256.96293457524,1087.4012849549017,20344.364219530144
c,19,2015,0.0,236.01864516352444,391.20396640361236,93.0,266.7466639101468,15423.33799804775,986.9692754772836,16410.30727352503
c,19,2016,0.0,236.66786625243222,242.5361268409635,120.159,215.76942516669766,12553.076931928881,815.1324182600933,13368.209350188974
c,19,2017,0.0,238.2948232122369,304.15222238107714,129.0,242.69329458812825,14068.718599884116,914.1403401814423,14982.858940065558
c,19,2018,0.0,232.92986347673002,234.1926688665322,168.98,215.52181661825776,12539.684314908165,851.6243489615199,13391.308663869684
c,19,2019,0.0,234.27767961688107,245.8667313593227,163.42,256.47567752907014,14845.551087206233,900.0400885052738,15745.591175711506
c,19,2020,0.0,234.65043583133576,210.675550491696,132.9,319.36915168072375,18385.211403751637,897.5951380037554,19282.80654175539
c,19,2021,0.0,236.98795464266044,214.4676109131072,131.4,206.3018949750313,12019.691733815025,789.157460530799,12808.849194345825
c,19,2022,0.0,236.1305684150453,208.70325102958859,144.6,191.19546400368276,11169.94278463061,780.6292834483166,11950.572068078927
c,19,2023,0.0,235.9673617851247,266.87931899572385,121.6,270.1951548729212,15617.987258342917,894.6418356537697,16512.629093996686
c,20,2013,162.7165,175.78468914190677,90.83064082760916,1.676618672,156.95777379510344,10689.322219215856,587.9662224366193,11277.288441652476
c,20,2014,141.5531,174.98043998715752,76.41466544915643,0.847900976,250.75454778373572,16927.822174221667,644.5506541960497,17572.372828417716
c,20,2015,215.4087,175.68846389928734,105.16023508070657,0.46481087440000013,192.37738175066224,13045.195955280098,689.0995916050562,13734.295546885154
c,20,2016,121.1526,176.16922069259618,93.98402186745867,0.6177016160000001,155.31561737730073,10582.311696505436,547.2391615533556,11129.550858058792
c,20,2017,159.79479999999998,176.5573241086841,84.71006465771808,1.1229892112,170.28458831034604,11576.104111978453,592.4697662879481,12168.573878266401
c,20,2018,169.63729999999998,174.3110947193075,78.0321018556597,0.000959164,152.75320112796524,10410.599122209574,574.7346568669325,10985.333779076507
c,20,2019,221.1132,173.43739102748356,89.1842287850981,1.2004896624,186.26026328272502,12640.22449411087,671.1955727577067,13311.420066868575
